src,dst,day
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
207.075.239.115,014.000.000.148,12
207.230.054.203,192.168.001.001,12
195.073.151.050,172.016.114.050,12
010.020.030.040,172.016.112.050,12
172.016.115.005,207.200.074.036,12
209.154.098.104,172.016.114.050,12
230.001.010.020,172.016.112.050,12
194.027.251.021,192.168.001.001,12
172.016.113.084,146.245.100.159,12
172.016.117.111,205.131.175.002,12
230.001.010.020,172.016.112.050,12
209.074.060.168,172.016.113.050,12
204.233.047.021,172.016.112.050,12
194.027.251.021,192.168.001.001,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
172.016.117.103,152.163.210.011,12
172.016.114.207,199.246.040.010,12
194.007.248.153,172.016.113.084,12
010.020.030.040,172.016.112.050,12
192.168.001.001,194.027.251.021,12
194.027.251.021,192.168.001.001,12
230.001.010.020,172.016.112.050,12
166.102.114.043,172.016.113.050,12
172.016.115.234,209.097.022.096,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
209.154.098.104,172.016.114.050,12
209.074.060.168,172.016.113.050,12
194.027.251.021,192.168.001.001,12
135.013.216.191,172.016.113.050,12
207.230.054.203,192.168.001.001,12
172.016.116.194,167.008.029.016,12
010.020.030.040,172.016.112.050,12
172.016.112.194,207.025.071.024,12
172.016.114.169,199.095.074.090,12
010.020.030.040,172.016.112.050,12
192.168.001.001,194.027.251.021,12
230.001.010.020,172.016.112.050,12
192.168.001.010,192.168.001.001,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
192.168.001.001,194.027.251.021,12
196.227.033.189,172.016.114.050,12
172.016.115.005,204.152.167.020,12
194.027.251.021,192.168.001.001,12
172.016.116.044,199.095.074.090,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
172.016.112.149,209.067.183.023,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
135.008.060.182,172.016.114.207,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
194.027.251.021,192.168.001.001,12
010.020.030.040,172.016.112.050,12
207.075.239.115,172.017.112.001,12
010.020.030.040,172.016.112.050,12
207.230.054.203,192.168.001.001,12
208.253.077.185,172.016.113.050,12
172.016.117.111,167.008.029.016,12
172.016.112.194,207.180.004.044,12
192.168.001.001,194.027.251.021,12
172.016.114.207,205.181.112.066,12
010.020.030.040,172.016.112.050,12
166.102.114.043,172.016.113.050,12
172.016.114.207,167.008.029.016,12
194.027.251.021,192.168.001.001,12
010.020.030.040,172.016.112.050,12
172.016.112.194,207.025.071.030,12
192.168.001.001,194.027.251.021,12
172.016.114.148,195.073.151.050,12
172.016.117.052,167.008.029.016,12
230.001.010.020,172.016.112.050,12
010.020.030.040,172.016.112.050,12
209.074.060.168,172.016.113.050,12
010.020.030.040,172.016.112.050,12
172.016.116.044,187.187.187.187,12
192.168.001.001,194.027.251.021,12
172.016.116.201,207.077.090.013,12
209.074.060.168,172.016.113.050,12
172.016.114.148,132.062.224.178,12
194.027.251.021,192.168.001.001,12
010.020.030.040,172.016.112.050,12
202.077.162.135,172.016.118.030,12
166.102.114.043,172.016.113.050,12
207.230.054.203,192.168.001.001,12
172.016.113.204,199.095.074.090,12
199.174.194.001,172.016.114.050,12
172.016.112.194,167.008.029.016,12
230.001.010.020,172.016.112.050,12
172.016.116.194,193.122.097.148,12
192.168.001.001,194.027.251.021,12
172.016.112.194,207.026.135.246,12
172.016.113.105,209.067.029.011,12
172.016.117.103,207.025.071.142,12
172.016.114.050,207.075.239.241,12
135.013.216.191,172.016.113.050,12
195.073.151.050,172.016.114.050,12
135.013.216.191,172.016.113.050,12
207.230.054.203,192.168.001.001,12
230.001.010.020,172.016.112.050,12
209.074.060.168,172.016.113.050,12
230.001.010.020,172.016.112.050,12
207.230.054.203,192.168.001.001,12
172.016.114.168,166.077.013.117,12
172.016.112.207,199.095.074.090,12
209.074.060.168,172.016.113.050,12
230.001.010.020,172.016.112.050,12
010.020.030.040,172.016.112.050,12
209.074.060.111,172.016.112.050,12
194.027.251.021,192.168.001.001,12
166.102.114.043,172.016.113.050,12
172.016.117.111,204.034.175.079,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
207.075.239.115,172.016.012.050,12
192.168.001.010,172.016.112.020,12
205.231.028.122,172.016.112.050,12
172.016.117.111,206.066.240.216,12
230.001.010.020,172.016.112.050,12
209.074.060.168,172.016.113.050,12
172.016.112.194,167.008.029.015,12
209.030.070.007,172.016.112.050,12
172.016.117.111,204.071.180.016,12
010.020.030.040,172.016.112.050,12
172.016.117.052,209.068.008.229,12
172.016.113.050,172.016.113.050,12
192.168.001.010,172.016.113.050,12
172.016.116.201,207.025.071.028,12
172.016.116.044,207.025.071.024,12
192.168.001.001,192.168.001.010,12
197.218.177.069,172.016.112.050,12
172.016.117.132,195.198.089.002,12
010.020.030.040,172.016.112.050,12
172.016.115.005,209.143.228.143,12
207.230.054.203,192.168.001.001,12
172.016.112.194,207.046.130.014,12
172.016.112.020,192.168.001.010,12
172.016.114.148,207.046.130.149,12
207.230.054.203,192.168.001.001,12
230.001.010.020,172.016.112.050,12
199.174.194.004,172.016.114.050,12
194.027.251.021,192.168.001.001,12
194.027.251.021,192.168.001.001,12
172.016.115.005,131.084.001.034,12
230.001.010.020,172.016.112.050,12
209.030.071.050,172.016.112.050,12
172.016.117.132,207.025.071.145,12
192.168.001.090,172.016.112.020,12
172.016.114.168,137.245.085.134,12
192.168.001.001,194.027.251.021,12
135.008.060.182,172.016.113.204,12
010.020.030.040,172.016.112.050,12
230.001.010.020,172.016.112.050,12
010.020.030.040,172.016.112.050,12
192.168.001.001,194.027.251.021,12
172.016.114.148,194.007.248.153,12
172.016.112.207,152.163.210.010,12
135.013.216.191,172.016.114.168,12
172.016.112.149,209.001.224.014,12
172.016.112.207,148.129.129.050,12
209.074.060.168,172.016.113.050,12
135.013.216.191,172.016.113.050,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
172.016.116.201,199.095.074.090,12
209.030.071.057,172.016.112.050,12
194.027.251.021,192.168.001.001,12
172.016.117.111,205.181.112.114,12
192.168.001.001,207.230.054.203,12
194.027.251.021,192.168.001.001,12
172.016.117.103,167.008.029.016,12
166.102.114.043,172.016.113.050,12
202.077.162.213,172.016.013.078,12
194.027.251.021,192.168.001.001,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
166.102.114.043,172.016.113.050,12
010.020.030.040,172.016.112.050,12
199.174.194.236,172.016.114.050,12
166.102.114.043,172.016.113.050,12
207.230.054.203,192.168.001.001,12
207.103.080.104,172.016.115.087,12
010.020.030.040,172.016.112.050,12
194.027.251.021,192.168.001.001,12
172.016.116.194,204.146.018.033,12
172.016.112.194,208.194.150.010,12
192.168.001.001,194.027.251.021,12
172.016.114.050,207.103.080.160,12
192.168.001.001,207.230.054.203,12
209.001.012.046,172.016.113.100,12
207.075.239.115,172.016.012.050,12
230.001.010.020,172.016.112.050,12
172.016.113.084,206.132.025.061,12
172.016.112.050,194.007.248.153,12
135.013.216.191,172.016.113.050,12
230.001.010.020,172.016.112.050,12
166.102.114.043,172.016.113.050,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
192.168.001.001,192.168.001.005,12
230.001.010.020,172.016.112.050,12
207.230.054.203,192.168.001.001,12
010.020.030.040,172.016.112.050,12
172.016.114.148,162.093.243.081,12
172.016.116.201,207.025.071.022,12
199.174.194.094,172.016.114.050,12
010.020.030.040,172.016.112.050,12
194.027.251.021,172.016.114.168,12
194.027.251.021,192.168.001.001,12
166.102.114.043,172.016.113.050,12
194.007.248.153,172.016.114.128,12
135.013.216.191,172.016.113.050,12
172.016.115.234,209.143.252.052,12
192.168.001.001,207.230.054.203,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
172.016.114.169,207.200.075.004,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
135.013.216.191,172.016.113.050,12
135.013.216.191,172.016.113.050,12
010.020.030.040,172.016.112.050,12
230.001.010.020,172.016.112.050,12
166.102.114.043,172.016.113.050,12
172.016.115.087,206.243.238.248,12
207.075.239.115,172.016.114.050,12
192.168.001.001,194.027.251.021,12
010.020.030.040,172.016.112.050,12
172.016.114.207,206.137.126.003,12
195.073.151.050,172.016.113.204,12
135.013.216.191,172.016.113.050,12
172.016.113.084,192.168.001.020,12
166.102.114.043,172.016.113.050,12
010.020.030.040,172.016.112.050,12
172.016.112.050,207.103.080.104,12
135.013.216.191,172.016.113.050,12
172.016.113.084,195.115.218.108,12
194.027.251.021,192.168.001.001,12
010.020.030.040,172.016.112.050,12
166.102.114.043,172.016.113.050,12
010.020.030.040,172.016.112.050,12
166.102.114.043,172.016.113.050,12
195.073.151.050,172.016.113.204,12
172.016.115.005,207.025.071.024,12
010.020.030.040,172.016.112.050,12
192.168.001.001,192.168.001.005,12
192.168.001.010,172.016.112.020,12
192.168.001.001,207.230.054.203,12
172.016.117.111,207.025.071.028,12
166.102.114.043,172.016.113.050,12
010.020.030.040,172.016.112.050,12
192.168.001.001,208.239.005.230,12
172.016.112.050,195.073.151.050,12
230.001.010.020,172.016.112.050,12
172.016.115.005,209.143.230.005,12
172.016.112.194,038.240.216.098,12
192.168.001.001,207.230.054.203,12
172.016.117.111,129.010.111.097,12
172.016.112.050,195.073.151.050,12
172.016.114.207,204.071.177.168,12
207.230.054.203,192.168.001.001,12
207.230.054.203,192.168.001.001,12
230.001.010.020,172.016.112.050,12
172.016.113.105,204.171.037.002,12
010.020.030.040,172.016.112.050,12
230.001.010.020,172.016.112.050,12
172.016.112.020,194.027.251.021,12
172.016.113.204,204.123.002.075,12
172.016.114.148,205.177.016.010,12
192.168.001.001,207.230.054.203,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
230.001.010.020,172.016.112.050,12
209.074.060.168,172.016.113.050,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
194.007.248.153,172.016.117.222,12
172.016.112.207,207.025.071.142,12
230.001.010.020,172.016.112.050,12
230.001.010.020,172.016.112.050,12
010.020.030.040,172.016.112.050,12
230.001.010.020,172.016.112.050,12
194.007.248.153,172.016.114.207,12
209.074.060.168,172.016.113.050,12
172.016.117.111,199.095.074.090,12
172.016.113.105,208.228.229.230,12
010.020.030.040,172.016.112.050,12
172.016.112.020,194.007.248.153,12
192.168.001.001,194.027.251.021,12
194.027.251.021,192.168.001.001,12
135.013.216.191,172.016.113.050,12
172.016.116.194,209.001.112.251,12
230.001.010.020,172.016.112.050,12
230.001.010.020,172.016.112.050,12
230.001.010.020,172.016.112.050,12
209.074.060.168,172.016.113.050,12
172.016.114.168,207.046.131.015,12
010.020.030.040,172.016.112.050,12
194.027.251.021,192.168.001.001,12
192.168.001.001,207.230.054.203,12
135.013.216.191,172.016.113.050,12
199.174.194.236,172.016.114.050,12
166.102.114.043,172.016.113.050,12
172.016.113.204,204.202.129.232,12
172.016.113.204,209.001.224.014,12
172.016.117.132,206.015.106.142,12
195.115.218.108,172.016.113.105,12
010.020.030.040,172.016.112.050,12
230.001.010.020,172.016.112.050,12
010.020.030.040,172.016.112.050,12
230.001.010.020,172.016.112.050,12
172.016.116.044,207.025.071.141,12
192.168.001.001,194.027.251.021,12
172.016.116.194,209.067.211.042,12
172.016.114.050,152.204.242.034,12
202.072.001.077,208.239.003.255,12
192.168.001.001,194.027.251.021,12
194.027.251.021,192.168.001.001,12
192.168.001.001,194.027.251.021,12
166.102.114.043,172.016.113.050,12
209.074.060.168,172.016.113.050,12
172.016.116.194,207.206.205.224,12
230.001.010.020,172.016.112.050,12
230.001.010.020,172.016.112.050,12
135.013.216.191,172.016.113.050,12
172.016.117.111,207.046.130.138,12
135.013.216.191,172.016.113.050,12
172.016.114.207,205.181.112.065,12
192.168.001.001,207.230.054.203,12
230.001.010.020,172.016.112.050,12
172.016.115.087,209.143.199.093,12
192.168.001.001,192.168.001.005,12
166.102.114.043,172.016.113.050,12
207.230.054.203,192.168.001.001,12
166.102.114.043,172.016.113.050,12
192.168.001.001,207.230.054.203,12
172.016.114.148,207.025.071.142,12
010.020.030.040,172.016.112.050,12
172.016.117.052,207.121.187.251,12
135.013.216.191,172.016.113.050,12
135.013.216.191,172.016.113.050,12
010.020.030.040,172.016.112.050,12
172.016.114.148,207.025.071.141,12
172.016.112.149,206.064.004.109,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
135.013.216.191,172.016.113.050,12
192.168.001.001,194.027.251.021,12
172.016.114.207,208.134.241.210,12
010.020.030.040,172.016.112.050,12
207.230.054.102,172.016.112.050,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
172.016.112.020,196.227.033.189,12
010.020.030.040,172.016.112.050,12
172.016.112.207,209.143.199.067,12
010.020.030.040,172.016.112.050,12
197.218.177.069,172.016.113.050,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
172.016.112.207,207.068.158.018,12
010.020.030.040,172.016.112.050,12
230.001.010.020,172.016.112.050,12
192.168.001.001,194.027.251.021,12
172.016.117.132,199.095.074.090,12
194.027.251.021,192.168.001.001,12
192.168.001.001,194.027.251.021,12
207.230.054.203,192.168.001.001,12
199.174.194.008,172.016.114.050,12
172.016.114.148,207.121.188.070,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
172.016.114.148,199.094.100.002,12
135.013.216.191,172.016.113.050,12
166.102.114.043,172.016.113.050,12
172.016.112.194,137.245.085.134,12
194.027.251.021,192.168.001.001,12
166.102.114.043,172.016.113.050,12
010.020.030.040,172.016.112.050,12
202.247.224.244,172.016.118.030,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
194.027.251.021,192.168.001.001,12
194.027.251.021,192.168.001.001,12
230.001.010.020,172.016.112.050,12
199.174.194.175,172.016.114.050,12
172.016.112.207,032.097.253.056,12
010.020.030.040,172.016.112.050,12
166.102.114.043,172.016.113.050,12
135.008.060.182,172.016.114.148,12
172.016.112.149,199.095.074.090,12
010.020.030.040,172.016.112.050,12
209.074.060.168,172.016.113.050,12
230.001.010.020,172.016.112.050,12
010.020.030.040,172.016.112.050,12
194.027.251.021,192.168.001.001,12
230.001.010.020,172.016.112.050,12
135.013.216.191,172.016.113.050,12
010.020.030.040,172.016.112.050,12
192.168.001.001,194.027.251.021,12
194.027.251.021,192.168.001.001,12
010.020.030.040,172.016.112.050,12
230.001.010.020,172.016.112.050,12
195.073.151.050,172.016.113.084,12
172.016.113.105,204.255.198.002,12
172.016.117.052,012.005.132.010,12
199.174.194.196,172.016.114.050,12
010.020.030.040,172.016.112.050,12
230.001.010.020,172.016.112.050,12
172.016.117.052,207.025.071.024,12
010.020.030.040,172.016.112.050,12
172.016.116.201,207.025.071.127,12
010.020.030.040,172.016.112.050,12
192.168.001.010,172.016.112.020,12
172.016.114.207,205.181.112.065,12
172.016.117.103,208.014.001.149,12
192.168.001.001,194.027.251.021,12
199.174.194.020,172.016.114.050,12
172.016.114.169,206.215.221.003,12
230.001.010.020,172.016.112.050,12
230.001.010.020,172.016.112.050,12
207.253.084.013,172.016.118.020,12
010.020.030.040,172.016.112.050,12
166.102.114.043,172.016.113.050,12
172.016.117.103,205.181.112.065,12
152.204.242.193,172.016.118.060,12
166.102.114.043,172.016.113.050,12
172.016.117.132,167.008.029.015,12
207.230.054.203,192.168.001.001,12
192.168.001.005,192.168.001.001,12
010.020.030.040,172.016.112.050,12
172.016.117.052,199.095.074.090,12
172.016.114.168,197.218.177.069,12
172.016.112.149,205.181.112.065,12
192.168.001.001,194.027.251.021,12
135.013.216.191,172.016.113.050,12
172.016.114.148,199.095.074.090,12
010.020.030.040,172.016.112.050,12
139.134.061.080,172.016.118.030,12
010.020.030.040,172.016.112.050,12
230.001.010.020,172.016.112.050,12
209.074.060.168,172.016.113.050,12
010.020.030.040,172.016.112.050,12
209.074.060.168,172.016.113.050,12
194.027.251.021,192.168.001.001,12
230.001.010.020,172.016.112.050,12
010.020.030.040,172.016.112.050,12
202.077.162.213,172.016.014.220,12
230.001.010.020,172.016.112.050,12
172.016.115.087,167.142.101.089,12
172.016.116.194,203.033.239.009,12
207.230.054.206,172.016.112.050,12
010.020.030.040,172.016.112.050,12
172.016.114.050,153.010.008.124,12
010.020.030.040,172.016.112.050,12
172.016.116.194,167.008.029.015,12
172.016.112.207,207.158.198.172,12
010.020.030.040,172.016.112.050,12
230.001.010.020,172.016.112.050,12
207.230.054.125,172.016.112.050,12
202.072.001.077,172.016.113.176,12
172.016.117.111,198.093.033.101,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
192.168.001.001,194.027.251.021,12
230.001.010.020,172.016.112.050,12
172.016.117.052,205.227.044.016,12
010.020.030.040,172.016.112.050,12
230.001.010.020,172.016.112.050,12
230.001.010.020,172.016.112.050,12
207.230.054.203,192.168.001.001,12
172.016.114.050,202.072.001.208,12
172.016.114.169,128.252.215.016,12
192.168.001.001,194.027.251.021,12
230.001.010.020,172.016.112.050,12
172.016.116.044,209.067.029.011,12
192.168.001.001,207.230.054.203,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
230.001.010.020,172.016.112.050,12
172.016.113.105,203.024.205.002,12
010.020.030.040,172.016.112.050,12
230.001.010.020,172.016.112.050,12
010.020.030.040,172.016.112.050,12
010.020.030.040,172.016.112.050,12
230.001.010.020,172.016.112.050,12
135.013.216.191,172.016.113.050,12
192.168.001.001,194.027.251.021,12
207.230.054.203,192.168.001.001,12
230.001.010.020,172.016.112.050,12
230.001.010.020,172.016.112.050,12
230.001.010.020,172.016.112.050,12
172.016.112.020,192.168.001.010,12
209.012.013.068,172.016.112.050,12
